date,campaign_id,campaign_name,objective,channel,region,product_line,creative_type,daily_budget,spend,impressions,clicks,conversions,revenue,ctr,cvr,cpa,roas,cpc
2024-09-05,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,2856.5,1831.08,351664,3123,43,3456.33,0.008881,0.013769,42.58,1.8876,0.5863
2024-09-06,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,2856.5,1871.65,213155,1090,10,605.63,0.005114,0.009174,187.17,0.3236,1.7171
2024-09-07,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,3085.02,2567.21,399472,1215,9,754.77,0.003042,0.007407,285.25,0.294,2.1129
2024-09-08,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,3085.02,1995.6,449669,5320,30,2018.51,0.011831,0.005639,66.52,1.0115,0.3751
2024-09-09,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,2856.5,2526.25,344266,3424,32,2492.52,0.009946,0.009346,78.95,0.9866,0.7378
2024-09-10,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,2856.5,2675.04,389746,3840,98,7322.47,0.009853,0.025521,27.3,2.7373,0.6966
2024-09-11,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,2856.5,2722.7,311406,2216,19,1568.19,0.007116,0.008574,143.3,0.576,1.2287
2024-09-12,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,2856.5,2205.92,361122,3090,39,2653.28,0.008557,0.012621,56.56,1.2028,0.7139
2024-09-13,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,2856.5,2583.12,468741,3070,69,4533.44,0.006549,0.022476,37.44,1.755,0.8414
2024-09-14,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,3085.02,2630.24,580043,4849,72,4382.99,0.00836,0.014848,36.53,1.6664,0.5424
2024-09-15,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,3085.02,2672.25,325319,3015,36,2865.54,0.009268,0.01194,74.23,1.0723,0.8863
2024-09-16,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,2856.5,2170.87,298184,1778,11,850.81,0.005963,0.006187,197.35,0.3919,1.221
2024-09-17,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,2856.5,2369.12,543503,3931,39,2877.29,0.007233,0.009921,60.75,1.2145,0.6027
2024-09-18,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,2856.5,2755.69,380213,2342,0,0.0,0.00616,0.0,,0.0,1.1766
2024-09-19,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,2856.5,2162.31,328093,1692,22,1602.36,0.005157,0.013002,98.29,0.741,1.278
2024-09-20,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,2856.5,2772.76,304623,2066,38,2250.02,0.006782,0.018393,72.97,0.8115,1.3421
2024-09-21,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,3085.02,2704.48,524191,6461,59,4678.6,0.012326,0.009132,45.84,1.7299,0.4186
2024-09-22,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,3085.02,2395.13,462812,3641,22,1590.26,0.007867,0.006042,108.87,0.664,0.6578
2024-09-23,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,2856.5,2994.6,710025,6797,33,1994.97,0.009573,0.004855,90.75,0.6662,0.4406
2024-09-24,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,2856.5,2476.36,274460,1698,19,1427.64,0.006187,0.01119,130.33,0.5765,1.4584
2024-09-25,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,2856.5,2313.1,303735,1137,15,1304.1,0.003743,0.013193,154.21,0.5638,2.0344
2024-09-26,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,2856.5,3143.45,599860,3762,54,4300.27,0.006271,0.014354,58.21,1.368,0.8356
2024-09-27,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,2856.5,2605.89,519916,1954,13,1116.83,0.003758,0.006653,200.45,0.4286,1.3336
2024-09-28,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,3085.02,3060.63,364263,2908,18,1502.51,0.007983,0.00619,170.03,0.4909,1.0525
2024-09-29,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,3085.02,3279.54,537912,5657,59,4769.23,0.010517,0.01043,55.59,1.4542,0.5797
2024-09-30,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,2856.5,2572.2,373248,3715,49,4054.35,0.009953,0.01319,52.49,1.5762,0.6924
2024-10-01,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,3427.8,2944.88,599583,1683,34,2081.9,0.002807,0.020202,86.61,0.707,1.7498
2024-10-02,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,3427.8,2989.04,380388,2401,32,1911.39,0.006312,0.013328,93.41,0.6395,1.2449
2024-10-03,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,3427.8,4049.16,413957,2477,21,1205.2,0.005984,0.008478,192.82,0.2976,1.6347
2024-10-04,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,3427.8,3117.38,454881,3652,39,2369.39,0.008028,0.010679,79.93,0.7601,0.8536
2024-10-05,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,3702.02,3181.31,301998,3388,41,2430.77,0.011219,0.012102,77.59,0.7641,0.939
2024-10-06,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,3702.02,3189.68,256837,1605,19,1203.31,0.006249,0.011838,167.88,0.3773,1.9873
2024-10-07,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,3427.8,3653.99,759422,7219,138,9910.11,0.009506,0.019116,26.48,2.7121,0.5062
2024-10-08,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,3427.8,3095.31,608147,5039,0,0.0,0.008286,0.0,,0.0,0.6143
2024-10-09,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,3427.8,3540.88,410077,2525,25,2057.78,0.006157,0.009901,141.64,0.5811,1.4023
2024-10-10,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,3427.8,3533.4,431532,4278,58,3883.49,0.009914,0.013558,60.92,1.0991,0.8259
2024-10-11,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,3427.8,3012.65,522776,4739,61,3593.74,0.009065,0.012872,49.39,1.1929,0.6357
2024-10-12,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,3702.02,3646.36,559764,4109,39,2599.28,0.007341,0.009491,93.5,0.7128,0.8874
2024-10-13,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,3702.02,3691.63,344361,2918,25,1551.12,0.008474,0.008568,147.67,0.4202,1.2651
2024-10-14,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,3427.8,2622.14,313245,2459,5,318.92,0.00785,0.002033,524.43,0.1216,1.0663
2024-10-15,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,3427.8,3224.71,376988,2513,50,3324.72,0.006666,0.019897,64.49,1.031,1.2832
2024-10-16,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,3427.8,2763.5,319109,2365,27,1775.06,0.007411,0.011416,102.35,0.6423,1.1685
2024-10-17,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,3427.8,3107.01,329802,3851,33,2176.84,0.011677,0.008569,94.15,0.7006,0.8068
2024-10-18,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,3427.8,3782.59,338793,2596,39,3158.68,0.007662,0.015023,96.99,0.8351,1.4571
2024-10-19,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,3702.02,3341.24,295223,2016,20,1398.88,0.006829,0.009921,167.06,0.4187,1.6574
2024-10-20,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,3702.02,3300.91,599672,8012,82,6190.34,0.013361,0.010235,40.25,1.8753,0.412
2024-10-21,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,3427.8,3134.69,282631,1728,13,899.66,0.006114,0.007523,241.13,0.287,1.8141
2024-10-22,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,3427.8,3078.32,511288,3471,23,1366.95,0.006789,0.006626,133.84,0.4441,0.8869
2024-10-23,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,3427.8,2949.98,386982,3442,48,3449.56,0.008894,0.013945,61.46,1.1694,0.8571
2024-10-24,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,3427.8,2372.42,246202,2932,14,1062.24,0.011909,0.004775,169.46,0.4477,0.8091
2024-10-25,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,3427.8,2951.15,284047,1576,25,2045.29,0.005548,0.015863,118.05,0.693,1.8726
2024-10-26,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,3702.02,3349.06,348112,2831,19,1503.9,0.008132,0.006711,176.27,0.4491,1.183
2024-10-27,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,3702.02,3615.87,297838,2131,25,1850.93,0.007155,0.011732,144.63,0.5119,1.6968
2024-10-28,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,3427.8,3481.53,509767,5832,77,4329.93,0.011441,0.013203,45.21,1.2437,0.597
2024-10-29,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,3427.8,2940.32,610400,5973,125,9867.29,0.009785,0.020928,23.52,3.3559,0.4923
2024-10-30,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,3427.8,3018.28,312462,2213,12,940.94,0.007082,0.005423,251.52,0.3117,1.3639
2024-10-31,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,3427.8,2932.44,315228,3536,32,1906.65,0.011217,0.00905,91.64,0.6502,0.8293
2024-11-01,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,3999.1,4106.45,505043,4926,42,2547.35,0.009754,0.008526,97.77,0.6203,0.8336
2024-11-02,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,4319.03,4200.27,363341,4389,64,3798.6,0.01208,0.014582,65.63,0.9044,0.957
2024-11-03,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,4319.03,3721.3,361045,4940,78,5735.54,0.013683,0.015789,47.71,1.5413,0.7533
2024-11-04,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,3999.1,3839.47,305116,3702,69,5226.24,0.012133,0.018639,55.64,1.3612,1.0371
2024-11-05,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,3999.1,3251.91,295839,3058,34,2446.52,0.010337,0.011118,95.64,0.7523,1.0634
2024-11-06,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,3999.1,3625.35,290547,1985,28,1968.65,0.006832,0.014106,129.48,0.543,1.8264
2024-11-07,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,3999.1,3122.15,239260,1672,17,1121.14,0.006988,0.010167,183.66,0.3591,1.8673
2024-11-08,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,3999.1,3276.68,242560,1539,12,789.9,0.006345,0.007797,273.06,0.2411,2.1291
2024-11-09,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,4319.03,4312.86,369140,2436,22,1350.48,0.006599,0.009031,196.04,0.3131,1.7705
2024-11-10,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,4319.03,4506.74,366764,2040,12,705.54,0.005562,0.005882,375.56,0.1566,2.2092
2024-11-11,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,3999.1,3640.63,456816,4907,96,7738.02,0.010742,0.019564,37.92,2.1255,0.7419
2024-11-12,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,3999.1,3183.42,340440,1569,27,1581.15,0.004609,0.017208,117.9,0.4967,2.0289
2024-11-13,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,3999.1,3763.19,456005,4171,80,6996.68,0.009147,0.01918,47.04,1.8592,0.9022
2024-11-14,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,3999.1,3587.67,447771,2793,34,2711.94,0.006238,0.012173,105.52,0.7559,1.2845
2024-11-15,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,3999.1,3637.74,288909,2294,44,3305.9,0.00794,0.01918,82.68,0.9088,1.5858
2024-11-16,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,4319.03,3455.43,343916,2152,17,1371.21,0.006257,0.0079,203.26,0.3968,1.6057
2024-11-17,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,4319.03,3239.27,245691,2262,25,1447.4,0.009207,0.011052,129.57,0.4468,1.432
2024-11-18,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,3999.1,2938.39,266508,992,18,1288.32,0.003722,0.018145,163.24,0.4384,2.9621
2024-11-19,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,3999.1,2751.37,339510,1976,2,140.95,0.00582,0.001012,1375.68,0.0512,1.3924
2024-11-20,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,6284.3,5079.04,255566,1452,10,695.14,0.005682,0.006887,507.9,0.1369,3.498
2024-11-21,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,6284.3,4551.64,471679,5585,65,5449.95,0.011841,0.011638,70.03,1.1974,0.815
2024-11-22,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,6284.3,5198.85,247105,1448,24,1932.47,0.00586,0.016575,216.62,0.3717,3.5904
2024-11-23,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,6787.04,4562.44,283194,1487,21,1502.5,0.005251,0.014122,217.26,0.3293,3.0682
2024-11-24,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,6787.04,5561.2,572877,6628,61,3745.51,0.01157,0.009203,91.17,0.6735,0.839
2024-11-25,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,7998.2,5620.13,264871,2254,11,824.69,0.00851,0.00488,510.92,0.1467,2.4934
2024-11-26,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,7998.2,5149.25,240230,1606,19,1164.36,0.006685,0.011831,271.01,0.2261,3.2063
2024-11-27,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,7998.2,4995.43,208493,1047,14,833.07,0.005022,0.013372,356.82,0.1668,4.7712
2024-11-28,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,7998.2,4873.73,208073,854,12,944.61,0.004104,0.014052,406.14,0.1938,5.7069
2024-11-29,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,7998.2,5052.34,205659,2045,41,3112.96,0.009944,0.020049,123.23,0.6161,2.4706
2024-11-30,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,8638.06,4941.76,298599,2599,7,581.29,0.008704,0.002693,705.97,0.1176,1.9014
2024-12-01,CMP_1097,HomeGoods_conversion_Video_WES_1097,conversion,Video,West,HomeGoods,Bumper 6s,7712.55,4660.5,182358,1741,23,1946.92,0.009547,0.013211,202.63,0.4177,2.6769
2024-02-06,CMP_1098,Electronics_consideration_Video_SOU_1098,consideration,Video,Southeast,Electronics,In-feed Video,591.89,214.29,26452,66,0,0.0,0.002495,0.0,,0.0,3.2468
2024-02-07,CMP_1098,Electronics_consideration_Video_SOU_1098,consideration,Video,Southeast,Electronics,In-feed Video,591.89,208.53,51007,229,3,231.66,0.00449,0.0131,69.51,1.1109,0.9106
2024-02-08,CMP_1098,Electronics_consideration_Video_SOU_1098,consideration,Video,Southeast,Electronics,In-feed Video,591.89,199.54,20874,137,1,63.28,0.006563,0.007299,199.54,0.3171,1.4565
2024-02-09,CMP_1098,Electronics_consideration_Video_SOU_1098,consideration,Video,Southeast,Electronics,In-feed Video,591.89,257.66,56566,161,1,84.55,0.002846,0.006211,257.66,0.3281,1.6004
2024-02-10,CMP_1098,Electronics_consideration_Video_SOU_1098,consideration,Video,Southeast,Electronics,In-feed Video,958.86,421.09,34087,196,1,73.97,0.00575,0.005102,421.09,0.1757,2.1484
2024-02-11,CMP_1098,Electronics_consideration_Video_SOU_1098,consideration,Video,Southeast,Electronics,In-feed Video,958.86,472.67,30228,198,2,119.89,0.00655,0.010101,236.34,0.2536,2.3872
2024-02-12,CMP_1098,Electronics_consideration_Video_SOU_1098,consideration,Video,Southeast,Electronics,In-feed Video,887.84,443.53,67319,413,3,254.4,0.006135,0.007264,147.84,0.5736,1.0739
2024-02-13,CMP_1098,Electronics_consideration_Video_SOU_1098,consideration,Video,Southeast,Electronics,In-feed Video,887.84,422.07,55662,155,1,59.81,0.002785,0.006452,422.07,0.1417,2.723
2024-02-14,CMP_1098,Electronics_consideration_Video_SOU_1098,consideration,Video,Southeast,Electronics,In-feed Video,887.84,433.38,46133,302,1,63.33,0.006546,0.003311,433.38,0.1461,1.435
2024-02-15,CMP_1098,Electronics_consideration_Video_SOU_1098,consideration,Video,Southeast,Electronics,In-feed Video,887.84,479.52,48768,227,2,143.8,0.004655,0.008811,239.76,0.2999,2.1124
2024-02-16,CMP_1098,Electronics_consideration_Video_SOU_1098,consideration,Video,Southeast,Electronics,In-feed Video,887.84,427.19,70552,687,8,551.43,0.009737,0.011645,53.4,1.2908,0.6218
2024-02-17,CMP_1098,Electronics_consideration_Video_SOU_1098,consideration,Video,Southeast,Electronics,In-feed Video,639.24,338.27,36567,337,6,514.76,0.009216,0.017804,56.38,1.5217,1.0038
2024-02-18,CMP_1098,Electronics_consideration_Video_SOU_1098,consideration,Video,Southeast,Electronics,In-feed Video,639.24,337.09,76565,507,2,145.28,0.006622,0.003945,168.54,0.431,0.6649
2024-02-19,CMP_1098,Electronics_consideration_Video_SOU_1098,consideration,Video,Southeast,Electronics,In-feed Video,591.89,296.15,63282,198,1,82.09,0.003129,0.005051,296.15,0.2772,1.4957
2024-02-20,CMP_1098,Electronics_consideration_Video_SOU_1098,consideration,Video,Southeast,Electronics,In-feed Video,591.89,377.53,53595,313,3,239.23,0.00584,0.009585,125.84,0.6337,1.2062
2024-02-21,CMP_1098,Electronics_consideration_Video_SOU_1098,consideration,Video,Southeast,Electronics,In-feed Video,591.89,356.04,67180,365,5,434.42,0.005433,0.013699,71.21,1.2201,0.9755
2024-02-22,CMP_1098,Electronics_consideration_Video_SOU_1098,consideration,Video,Southeast,Electronics,In-feed Video,591.89,434.54,81684,519,7,585.17,0.006354,0.013487,62.08,1.3466,0.8373
2024-02-23,CMP_1098,Electronics_consideration_Video_SOU_1098,consideration,Video,Southeast,Electronics,In-feed Video,591.89,388.06,61226,540,7,491.42,0.00882,0.012963,55.44,1.2664,0.7186
2024-02-24,CMP_1098,Electronics_consideration_Video_SOU_1098,consideration,Video,Southeast,Electronics,In-feed Video,639.24,511.29,67762,422,6,349.52,0.006228,0.014218,85.22,0.6836,1.2116
2024-02-25,CMP_1098,Electronics_consideration_Video_SOU_1098,consideration,Video,Southeast,Electronics,In-feed Video,639.24,510.92,60254,385,5,334.45,0.00639,0.012987,102.18,0.6546,1.3271
2024-02-26,CMP_1098,Electronics_consideration_Video_SOU_1098,consideration,Video,Southeast,Electronics,In-feed Video,591.89,466.85,85037,381,4,332.97,0.00448,0.010499,116.71,0.7132,1.2253
2024-02-27,CMP_1098,Electronics_consideration_Video_SOU_1098,consideration,Video,Southeast,Electronics,In-feed Video,591.89,427.24,70093,363,4,340.11,0.005179,0.011019,106.81,0.7961,1.177
2024-02-28,CMP_1098,Electronics_consideration_Video_SOU_1098,consideration,Video,Southeast,Electronics,In-feed Video,591.89,430.51,99034,251,3,226.57,0.002534,0.011952,143.5,0.5263,1.7152
2024-02-29,CMP_1098,Electronics_consideration_Video_SOU_1098,consideration,Video,Southeast,Electronics,In-feed Video,591.89,491.73,64393,467,4,249.39,0.007252,0.008565,122.93,0.5072,1.053
2024-03-01,CMP_1098,Electronics_consideration_Video_SOU_1098,consideration,Video,Southeast,Electronics,In-feed Video,591.89,413.78,43830,201,2,148.88,0.004586,0.00995,206.89,0.3598,2.0586
2024-03-02,CMP_1098,Electronics_consideration_Video_SOU_1098,consideration,Video,Southeast,Electronics,In-feed Video,639.24,427.34,79070,378,6,437.86,0.004781,0.015873,71.22,1.0246,1.1305
2024-03-03,CMP_1098,Electronics_consideration_Video_SOU_1098,consideration,Video,Southeast,Electronics,In-feed Video,639.24,559.15,81954,663,6,341.06,0.00809,0.00905,93.19,0.61,0.8434
2024-03-04,CMP_1098,Electronics_consideration_Video_SOU_1098,consideration,Video,Southeast,Electronics,In-feed Video,591.89,478.62,85437,771,13,1076.45,0.009024,0.016861,36.82,2.2491,0.6208
2024-03-05,CMP_1098,Electronics_consideration_Video_SOU_1098,consideration,Video,Southeast,Electronics,In-feed Video,591.89,626.3,144317,703,8,612.18,0.004871,0.01138,78.29,0.9775,0.8909
2024-03-06,CMP_1098,Electronics_consideration_Video_SOU_1098,consideration,Video,Southeast,Electronics,In-feed Video,591.89,563.67,61074,380,6,374.61,0.006222,0.015789,93.94,0.6646,1.4833
2024-03-07,CMP_1098,Electronics_consideration_Video_SOU_1098,consideration,Video,Southeast,Electronics,In-feed Video,591.89,520.77,56312,294,2,128.67,0.005221,0.006803,260.38,0.2471,1.7713
